,,,S01,S01,S02,S02,S03,S03,S04,S04,S05,S05,S06,S06,S07,S07,S08,S08,S09,S09,S10,S10,S11,S11,S12,S12,S13,S13,S14,S14,S15,S15,S16,S16,S17,S17,S18,S18,S19,S19,S20,S20,S21,S21,S22,S22,S23,S23,S24,S24,S25,S25,S26,S26,S27,S27,S28,S28,S29,S29,S30,S30,S31,S31,S32,S32,S33,S33,S34,S34,S35,S35,S36,S36,S37,S37,S38,S38,S39,S39,S40,S40,S41,S41,S42,S42,S43,S43,S44,S44,S45,S45,S46,S46,S47,S47,S48,S48,S49,S49,S50,S50,S51,S51
1400000US25027728100,25027728100,"Census Tract 7281, Worcester County, Massachusetts",1561,100.0,1495,95.8,66,4.2,1495,100.0,1373,91.8,1020,68.2,353,23.6,122,8.2,66,100.0,6,9.1,0,0.0,36,54.5,5,7.6,6,9.1,0,0.0,13,19.7,1495,100.0,1373,91.8,1356,90.7,1306,87.4,7,0.5,1,0.1,36,2.4,0,0.0,0,0.0,6,0.4,17,1.1,15,1.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,122,8.2,118,7.9,111,7.4,4,0.3,0,0.0,3,0.2,0,0.0,0,0.0,0,0.0,4,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,0,0.0
1400000US25027728200,25027728200,"Census Tract 7282, Worcester County, Massachusetts",1455,100.0,1417,97.4,38,2.6,1417,100.0,1342,94.7,963,68.0,379,26.7,75,5.3,38,100.0,2,5.3,1,2.6,17,44.7,3,7.9,5,13.2,0,0.0,10,26.3,1417,100.0,1342,94.7,1326,93.6,1286,90.8,8,0.6,0,0.0,26,1.8,0,0.0,0,0.0,6,0.4,16,1.1,12,0.8,1,0.1,0,0.0,1,0.1,0,0.0,2,0.1,0,0.0,75,5.3,71,5.0,66,4.7,4,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,4,0.3,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1,1,0.1
1400000US25027728300,25027728300,"Census Tract 7283, Worcester County, Massachusetts",1758,100.0,1692,96.2,66,3.8,1692,100.0,1373,81.1,1045,61.8,328,19.4,319,18.9,66,100.0,29,43.9,1,1.5,10,15.2,2,3.0,4,6.1,0,0.0,20,30.3,1692,100.0,1373,81.1,1358,80.3,1324,78.3,9,0.5,0,0.0,19,1.1,0,0.0,1,0.1,5,0.3,15,0.9,13,0.8,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,319,18.9,311,18.4,303,17.9,2,0.1,0,0.0,5,0.3,0,0.0,0,0.0,1,0.1,8,0.5,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,6,0.4,0,0.0
1400000US25027728400,25027728400,"Census Tract 7284, Worcester County, Massachusetts",1872,100.0,1790,95.6,82,4.4,1790,100.0,1608,89.8,1265,70.7,343,19.2,182,10.2,82,100.0,12,14.6,0,0.0,44,53.7,1,1.2,7,8.5,0,0.0,18,22.0,1790,100.0,1608,89.8,1596,89.2,1531,85.5,11,0.6,0,0.0,43,2.4,1,0.1,2,0.1,8,0.4,12,0.7,7,0.4,1,0.1,1,0.1,0,0.0,0,0.0,1,0.1,2,0.1,182,10.2,174,9.7,169,9.4,2,0.1,0,0.0,1,0.1,0,0.0,1,0.1,1,0.1,8,0.4,3,0.2,3,0.2,0,0.0,0,0.0,0,0.0,2,0.1,0,0.0
1400000US25027729100,25027729100,"Census Tract 7291, Worcester County, Massachusetts",1597,100.0,1521,95.2,76,4.8,1521,100.0,1268,83.4,890,58.5,378,24.9,253,16.6,76,100.0,12,15.8,0,0.0,30,39.5,3,3.9,10,13.2,0,0.0,21,27.6,1521,100.0,1268,83.4,1262,83.0,1240,81.5,6,0.4,1,0.1,7,0.5,1,0.1,0,0.0,7,0.5,6,0.4,4,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,253,16.6,251,16.5,246,16.2,3,0.2,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,2,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
1400000US25027729200,25027729200,"Census Tract 7292, Worcester County, Massachusetts",1149,100.0,1095,95.3,54,4.7,1095,100.0,873,79.7,623,56.9,250,22.8,222,20.3,54,100.0,17,31.5,0,0.0,13,24.1,0,0.0,7,13.0,0,0.0,17,31.5,1095,100.0,873,79.7,863,78.8,848,77.4,5,0.5,0,0.0,6,0.5,0,0.0,2,0.2,2,0.2,10,0.9,8,0.7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,222,20.3,214,19.5,198,18.1,15,1.4,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,8,0.7,5,0.5,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3,0,0.0
1400000US25027730100,25027730100,"Census Tract 7301, Worcester County, Massachusetts",2459,100.0,2342,95.2,117,4.8,2342,100.0,1815,77.5,1467,62.6,348,14.9,527,22.5,117,100.0,38,32.5,0,0.0,25,21.4,3,2.6,8,6.8,0,0.0,43,36.8,2342,100.0,1815,77.5,1753,74.9,1576,67.3,88,3.8,3,0.1,64,2.7,0,0.0,4,0.2,18,0.8,62,2.6,35,1.5,3,0.1,1,0.0,0,0.0,0,0.0,16,0.7,7,0.3,527,22.5,458,19.6,345,14.7,95,4.1,0,0.0,11,0.5,1,0.0,1,0.0,5,0.2,69,2.9,48,2.0,1,0.0,1,0.0,1,0.0,0,0.0,16,0.7,2,0.1
1400000US25027730200,25027730200,"Census Tract 7302, Worcester County, Massachusetts",2477,100.0,2317,93.5,160,6.5,2317,100.0,1755,75.7,1278,55.2,477,20.6,562,24.3,160,100.0,80,50.0,1,0.6,34,21.3,6,3.8,4,2.5,0,0.0,35,21.9,2317,100.0,1755,75.7,1703,73.5,1593,68.8,59,2.5,1,0.0,33,1.4,0,0.0,3,0.1,14,0.6,52,2.2,30,1.3,2,0.1,0,0.0,0,0.0,0,0.0,16,0.7,4,0.2,562,24.3,489,21.1,384,16.6,78,3.4,1,0.0,13,0.6,0,0.0,4,0.2,9,0.4,73,3.2,36,1.6,7,0.3,0,0.0,0,0.0,0,0.0,26,1.1,4,0.2
1400000US25027730300,25027730300,"Census Tract 7303, Worcester County, Massachusetts",2123,100.0,1982,93.4,141,6.6,1982,100.0,1132,57.1,842,42.5,290,14.6,850,42.9,141,100.0,66,46.8,0,0.0,22,15.6,4,2.8,3,2.1,0,0.0,46,32.6,1982,100.0,1132,57.1,1088,54.9,1022,51.6,32,1.6,2,0.1,23,1.2,0,0.0,0,0.0,9,0.5,44,2.2,26,1.3,1,0.1,0,0.0,1,0.1,0,0.0,14,0.7,2,0.1,850,42.9,771,38.9,665,33.6,59,3.0,3,0.2,14,0.7,0,0.0,4,0.2,26,1.3,79,4.0,42,2.1,6,0.3,1,0.1,1,0.1,0,0.0,22,1.1,7,0.4
1400000US25027730401,25027730401,"Census Tract 7304.01, Worcester County, Massachusetts",2453,100.0,2387,97.3,66,2.7,2387,100.0,725,30.4,559,23.4,166,7.0,1662,69.6,66,100.0,39,59.1,6,9.1,6,9.1,4,6.1,2,3.0,0,0.0,9,13.6,2387,100.0,725,30.4,694,29.1,641,26.9,33,1.4,2,0.1,10,0.4,0,0.0,2,0.1,6,0.3,31,1.3,19,0.8,2,0.1,1,0.0,0,0.0,0,0.0,7,0.3,2,0.1,1662,69.6,1260,52.8,855,35.8,342,14.3,4,0.2,24,1.0,1,0.0,8,0.3,26,1.1,402,16.8,205,8.6,33,1.4,5,0.2,0,0.0,0,0.0,127,5.3,32,1.3
1400000US25027730402,25027730402,"Census Tract 7304.02, Worcester County, Massachusetts",676,100.0,614,90.8,62,9.2,614,100.0,248,40.4,200,32.6,48,7.8,366,59.6,62,100.0,36,58.1,0,0.0,3,4.8,3,4.8,3,4.8,0,0.0,17,27.4,614,100.0,248,40.4,211,34.4,173,28.2,20,3.3,0,0.0,13,2.1,0,0.0,1,0.2,4,0.7,37,6.0,24,3.9,0,0.0,0,0.0,0,0.0,0,0.0,12,2.0,1,0.2,366,59.6,284,46.3,213,34.7,50,8.1,1,0.2,8,1.3,0,0.0,4,0.7,8,1.3,82,13.4,36,5.9,5,0.8,0,0.0,0,0.0,0,0.0,36,5.9,5,0.8
1400000US25027730500,25027730500,"Census Tract 7305, Worcester County, Massachusetts",1692,100.0,1504,88.9,188,11.1,1504,100.0,611,40.6,472,31.4,139,9.2,893,59.4,188,100.0,100,53.2,2,1.1,21,11.2,8,4.3,13,6.9,0,0.0,44,23.4,1504,100.0,611,40.6,571,38.0,482,32.0,66,4.4,1,0.1,10,0.7,0,0.0,1,0.1,11,0.7,40,2.7,21,1.4,2,0.1,0,0.0,0,0.0,0,0.0,11,0.7,6,0.4,893,59.4,766,50.9,543,36.1,160,10.6,2,0.1,29,1.9,1,0.1,12,0.8,19,1.3,127,8.4,64,4.3,9,0.6,3,0.2,1,0.1,0,0.0,37,2.5,13,0.9
1400000US25027730600,25027730600,"Census Tract 7306, Worcester County, Massachusetts",3007,100.0,2812,93.5,195,6.5,2812,100.0,2213,78.7,1650,58.7,563,20.0,599,21.3,195,100.0,16,8.2,1,0.5,110,56.4,6,3.1,20,10.3,0,0.0,42,21.5,2812,100.0,2213,78.7,2165,77.0,1983,70.5,80,2.8,2,0.1,83,3.0,0,0.0,1,0.0,16,0.6,48,1.7,35,1.2,2,0.1,1,0.0,1,0.0,0,0.0,7,0.2,2,0.1,599,21.3,577,20.5,541,19.2,14,0.5,0,0.0,12,0.4,0,0.0,2,0.1,8,0.3,22,0.8,11,0.4,2,0.1,0,0.0,0,0.0,0,0.0,9,0.3,0,0.0
1400000US25027730700,25027730700,"Census Tract 7307, Worcester County, Massachusetts",2804,100.0,2683,95.7,121,4.3,2683,100.0,2186,81.5,1718,64.0,468,17.4,497,18.5,121,100.0,23,19.0,2,1.7,37,30.6,8,6.6,17,14.0,0,0.0,34,28.1,2683,100.0,2186,81.5,2106,78.5,1904,71.0,106,4.0,1,0.0,72,2.7,0,0.0,0,0.0,23,0.9,80,3.0,42,1.6,8,0.3,1,0.0,2,0.1,0,0.0,21,0.8,6,0.2,497,18.5,473,17.6,406,15.1,31,1.2,1,0.0,16,0.6,0,0.0,10,0.4,9,0.3,24,0.9,12,0.4,1,0.0,0,0.0,0,0.0,1,0.0,8,0.3,2,0.1
1400000US25027730801,25027730801,"Census Tract 7308.01, Worcester County, Massachusetts",1557,100.0,1494,96.0,63,4.0,1494,100.0,1220,81.7,886,59.3,334,22.4,274,18.3,63,100.0,9,14.3,0,0.0,15,23.8,5,7.9,16,25.4,0,0.0,18,28.6,1494,100.0,1220,81.7,1190,79.7,1130,75.6,24,1.6,0,0.0,24,1.6,0,0.0,1,0.1,11,0.7,30,2.0,19,1.3,2,0.1,0,0.0,0,0.0,0,0.0,9,0.6,0,0.0,274,18.3,264,17.7,243,16.3,11,0.7,0,0.0,6,0.4,0,0.0,1,0.1,3,0.2,10,0.7,4,0.3,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,3,0.2
1400000US25027730802,25027730802,"Census Tract 7308.02, Worcester County, Massachusetts",855,100.0,793,92.7,62,7.3,793,100.0,484,61.0,369,46.5,115,14.5,309,39.0,62,100.0,26,41.9,1,1.6,13,21.0,1,1.6,3,4.8,0,0.0,18,29.0,793,100.0,484,61.0,468,59.0,448,56.5,11,1.4,0,0.0,6,0.8,0,0.0,0,0.0,3,0.4,16,2.0,12,1.5,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,2,0.3,309,39.0,287,36.2,245,30.9,16,2.0,0,0.0,20,2.5,0,0.0,2,0.3,4,0.5,22,2.8,10,1.3,2,0.3,0,0.0,0,0.0,0,0.0,7,0.9,3,0.4
1400000US25027730901,25027730901,"Census Tract 7309.01, Worcester County, Massachusetts",1503,100.0,1409,93.7,94,6.3,1409,100.0,871,61.8,636,45.1,235,16.7,538,38.2,94,100.0,32,34.0,2,2.1,9,9.6,1,1.1,9,9.6,0,0.0,41,43.6,1409,100.0,871,61.8,844,59.9,794,56.4,25,1.8,0,0.0,18,1.3,0,0.0,1,0.1,6,0.4,27,1.9,18,1.3,1,0.1,1,0.1,0,0.0,0,0.0,5,0.4,2,0.1,538,38.2,505,35.8,454,32.2,24,1.7,4,0.3,9,0.6,0,0.0,1,0.1,13,0.9,33,2.3,10,0.7,0,0.0,1,0.1,2,0.1,0,0.0,17,1.2,3,0.2
1400000US25027730902,25027730902,"Census Tract 7309.02, Worcester County, Massachusetts",1158,100.0,1089,94.0,69,6.0,1089,100.0,811,74.5,596,54.7,215,19.7,278,25.5,69,100.0,16,23.2,0,0.0,17,24.6,4,5.8,12,17.4,0,0.0,20,29.0,1089,100.0,811,74.5,781,71.7,718,65.9,31,2.8,3,0.3,21,1.9,0,0.0,2,0.2,6,0.6,30,2.8,18,1.7,1,0.1,1,0.1,0,0.0,0,0.0,8,0.7,2,0.2,278,25.5,248,22.8,218,20.0,14,1.3,0,0.0,9,0.8,1,0.1,2,0.2,4,0.4,30,2.8,11,1.0,1,0.1,0,0.0,0,0.0,0,0.0,16,1.5,2,0.2
1400000US25027731001,25027731001,"Census Tract 7310.01, Worcester County, Massachusetts",823,100.0,785,95.4,38,4.6,785,100.0,588,74.9,513,65.4,75,9.6,197,25.1,38,100.0,10,26.3,3,7.9,5,13.2,5,13.2,5,13.2,0,0.0,10,26.3,785,100.0,588,74.9,544,69.3,414,52.7,67,8.5,3,0.4,59,7.5,0,0.0,0,0.0,1,0.1,44,5.6,33,4.2,1,0.1,0,0.0,0,0.0,0,0.0,8,1.0,2,0.3,197,25.1,179,22.8,144,18.3,17,2.2,2,0.3,13,1.7,0,0.0,1,0.1,2,0.3,18,2.3,11,1.4,1,0.1,0,0.0,0,0.0,0,0.0,6,0.8,0,0.0
1400000US25027731002,25027731002,"Census Tract 7310.02, Worcester County, Massachusetts",2619,100.0,2478,94.6,141,5.4,2478,100.0,1246,50.3,1012,40.8,234,9.4,1232,49.7,141,100.0,51,36.2,5,3.5,30,21.3,10,7.1,5,3.5,0,0.0,40,28.4,2478,100.0,1246,50.3,1136,45.8,915,36.9,95,3.8,2,0.1,103,4.2,0,0.0,2,0.1,19,0.8,110,4.4,60,2.4,8,0.3,1,0.0,1,0.0,0,0.0,35,1.4,5,0.2,1232,49.7,1020,41.2,742,29.9,208,8.4,6,0.2,35,1.4,0,0.0,5,0.2,24,1.0,212,8.6,77,3.1,16,0.6,4,0.2,0,0.0,0,0.0,100,4.0,15,0.6
1400000US25027731101,25027731101,"Census Tract 7311.01, Worcester County, Massachusetts",1625,100.0,1523,93.7,102,6.3,1523,100.0,741,48.7,519,34.1,222,14.6,782,51.3,102,100.0,52,51.0,2,2.0,16,15.7,1,1.0,6,5.9,0,0.0,25,24.5,1523,100.0,741,48.7,680,44.6,575,37.8,46,3.0,0,0.0,50,3.3,0,0.0,1,0.1,8,0.5,61,4.0,30,2.0,5,0.3,1,0.1,1,0.1,0,0.0,17,1.1,7,0.5,782,51.3,537,35.3,378,24.8,76,5.0,3,0.2,58,3.8,0,0.0,4,0.3,18,1.2,245,16.1,105,6.9,15,1.0,2,0.1,0,0.0,1,0.1,109,7.2,13,0.9
1400000US25027731102,25027731102,"Census Tract 7311.02, Worcester County, Massachusetts",1063,100.0,1006,94.6,57,5.4,1006,100.0,530,52.7,382,38.0,148,14.7,476,47.3,57,100.0,30,52.6,2,3.5,5,8.8,0,0.0,3,5.3,0,0.0,17,29.8,1006,100.0,530,52.7,499,49.6,433,43.0,32,3.2,1,0.1,25,2.5,0,0.0,0,0.0,8,0.8,31,3.1,13,1.3,2,0.2,0,0.0,0,0.0,0,0.0,14,1.4,2,0.2,476,47.3,418,41.6,360,35.8,28,2.8,2,0.2,17,1.7,0,0.0,2,0.2,9,0.9,58,5.8,29,2.9,6,0.6,1,0.1,0,0.0,0,0.0,17,1.7,5,0.5
1400000US25027731202,25027731202,"Census Tract 7312.02, Worcester County, Massachusetts",1,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1,100.0,0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0
1400000US25027731203,25027731203,"Census Tract 7312.03, Worcester County, Massachusetts",2276,100.0,2083,91.5,193,8.5,2083,100.0,227,10.9,176,8.4,51,2.4,1856,89.1,193,100.0,102,52.8,8,4.1,5,2.6,22,11.4,3,1.6,0,0.0,53,27.5,2083,100.0,227,10.9,157,7.5,93,4.5,25,1.2,0,0.0,35,1.7,0,0.0,2,0.1,2,0.1,70,3.4,31,1.5,3,0.1,0,0.0,0,0.0,0,0.0,30,1.4,6,0.3,1856,89.1,1219,58.5,835,40.1,150,7.2,11,0.5,173,8.3,2,0.1,15,0.7,33,1.6,637,30.6,324,15.6,49,2.4,5,0.2,0,0.0,1,0.0,223,10.7,35,1.7
1400000US25027731204,25027731204,"Census Tract 7312.04, Worcester County, Massachusetts",868,100.0,772,88.9,96,11.1,772,100.0,155,20.1,118,15.3,37,4.8,617,79.9,96,100.0,48,50.0,4,4.2,14,14.6,2,2.1,0,0.0,0,0.0,28,29.2,772,100.0,155,20.1,112,14.5,71,9.2,21,2.7,0,0.0,18,2.3,0,0.0,0,0.0,2,0.3,43,5.6,18,2.3,4,0.5,0,0.0,0,0.0,0,0.0,17,2.2,4,0.5,617,79.9,376,48.7,245,31.7,57,7.4,6,0.8,60,7.8,0,0.0,1,0.1,7,0.9,241,31.2,96,12.4,14,1.8,3,0.4,0,0.0,0,0.0,114,14.8,14,1.8
1400000US25027731300,25027731300,"Census Tract 7313, Worcester County, Massachusetts",1504,100.0,1305,86.8,199,13.2,1305,100.0,190,14.6,165,12.6,25,1.9,1115,85.4,199,100.0,127,63.8,2,1.0,7,3.5,1,0.5,1,0.5,0,0.0,61,30.7,1305,100.0,190,14.6,112,8.6,52,4.0,27,2.1,0,0.0,30,2.3,0,0.0,0,0.0,3,0.2,78,6.0,31,2.4,5,0.4,0,0.0,0,0.0,0,0.0,36,2.8,6,0.5,1115,85.4,605,46.4,326,25.0,135,10.3,5,0.4,109,8.4,0,0.0,6,0.5,24,1.8,510,39.1,173,13.3,26,2.0,3,0.2,1,0.1,0,0.0,271,20.8,36,2.8
1400000US25027731400,25027731400,"Census Tract 7314, Worcester County, Massachusetts",1775,100.0,1608,90.6,167,9.4,1608,100.0,199,12.4,160,10.0,39,2.4,1409,87.6,167,100.0,80,47.9,5,3.0,7,4.2,0,0.0,0,0.0,0,0.0,75,44.9,1608,100.0,199,12.4,139,8.6,60,3.7,47,2.9,3,0.2,21,1.3,0,0.0,1,0.1,7,0.4,60,3.7,29,1.8,2,0.1,0,0.0,0,0.0,0,0.0,29,1.8,0,0.0,1409,87.6,631,39.2,342,21.3,179,11.1,5,0.3,67,4.2,0,0.0,10,0.6,28,1.7,778,48.4,314,19.5,51,3.2,7,0.4,1,0.1,2,0.1,357,22.2,46,2.9
1400000US25027731500,25027731500,"Census Tract 7315, Worcester County, Massachusetts",2136,100.0,1972,92.3,164,7.7,1972,100.0,245,12.4,191,9.7,54,2.7,1727,87.6,164,100.0,110,67.1,1,0.6,4,2.4,0,0.0,0,0.0,0,0.0,49,29.9,1972,100.0,245,12.4,183,9.3,128,6.5,36,1.8,3,0.2,10,0.5,0,0.0,1,0.1,5,0.3,62,3.1,27,1.4,11,0.6,0,0.0,0,0.0,0,0.0,22,1.1,2,0.1,1727,87.6,939,47.6,621,31.5,210,10.6,13,0.7,59,3.0,0,0.0,11,0.6,25,1.3,788,40.0,351,17.8,54,2.7,3,0.2,3,0.2,1,0.1,343,17.4,33,1.7
1400000US25027731600,25027731600,"Census Tract 7316, Worcester County, Massachusetts",2656,100.0,2439,91.8,217,8.2,2439,100.0,295,12.1,210,8.6,85,3.5,2144,87.9,217,100.0,113,52.1,1,0.5,6,2.8,16,7.4,5,2.3,1,0.5,75,34.6,2439,100.0,295,12.1,269,11.0,231,9.5,15,0.6,0,0.0,14,0.6,0,0.0,1,0.0,8,0.3,26,1.1,11,0.5,1,0.0,0,0.0,0,0.0,0,0.0,11,0.5,3,0.1,2144,87.9,1827,74.9,1348,55.3,200,8.2,8,0.3,185,7.6,0,0.0,30,1.2,56,2.3,317,13.0,156,6.4,15,0.6,0,0.0,1,0.0,0,0.0,125,5.1,20,0.8
1400000US25027731700,25027731700,"Census Tract 7317, Worcester County, Massachusetts",1511,100.0,1256,83.1,255,16.9,1256,100.0,135,10.7,109,8.7,26,2.1,1121,89.3,255,100.0,223,87.5,2,0.8,4,1.6,0,0.0,12,4.7,0,0.0,14,5.5,1256,100.0,135,10.7,123,9.8,103,8.2,9,0.7,0,0.0,7,0.6,0,0.0,1,0.1,3,0.2,12,1.0,8,0.6,0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,1,0.1,1121,89.3,835,66.5,540,43.0,183,14.6,4,0.3,71,5.7,0,0.0,10,0.8,27,2.1,286,22.8,120,9.6,25,2.0,3,0.2,1,0.1,0,0.0,125,10.0,12,1.0
1400000US25027731800,25027731800,"Census Tract 7318, Worcester County, Massachusetts",2957,100.0,2684,90.8,273,9.2,2684,100.0,478,17.8,335,12.5,143,5.3,2206,82.2,273,100.0,165,60.4,4,1.5,12,4.4,7,2.6,4,1.5,0,0.0,81,29.7,2684,100.0,478,17.8,409,15.2,343,12.8,36,1.3,3,0.1,10,0.4,0,0.0,8,0.3,9,0.3,69,2.6,36,1.3,4,0.1,0,0.0,0,0.0,0,0.0,25,0.9,4,0.1,2206,82.2,1531,57.0,1167,43.5,195,7.3,4,0.1,75,2.8,0,0.0,32,1.2,58,2.2,675,25.1,331,12.3,46,1.7,8,0.3,1,0.0,0,0.0,237,8.8,52,1.9
1400000US25027731900,25027731900,"Census Tract 7319, Worcester County, Massachusetts",2255,100.0,1940,86.0,315,14.0,1940,100.0,447,23.0,367,18.9,80,4.1,1493,77.0,315,100.0,179,56.8,0,0.0,19,6.0,8,2.5,7,2.2,0,0.0,102,32.4,1940,100.0,447,23.0,347,17.9,201,10.4,112,5.8,4,0.2,22,1.1,0,0.0,0,0.0,8,0.4,100,5.2,56,2.9,7,0.4,0,0.0,0,0.0,0,0.0,34,1.8,3,0.2,1493,77.0,973,50.2,608,31.3,272,14.0,12,0.6,34,1.8,0,0.0,11,0.6,36,1.9,520,26.8,266,13.7,36,1.9,5,0.3,3,0.2,0,0.0,180,9.3,30,1.5
1400000US25027732001,25027732001,"Census Tract 7320.01, Worcester County, Massachusetts",1170,100.0,1104,94.4,66,5.6,1104,100.0,52,4.7,36,3.3,16,1.4,1052,95.3,66,100.0,63,95.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4.5,1104,100.0,52,4.7,47,4.3,31,2.8,11,1.0,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,5,0.5,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,1052,95.3,418,37.9,238,21.6,120,10.9,5,0.5,38,3.4,0,0.0,0,0.0,17,1.5,634,57.4,265,24.0,42,3.8,0,0.0,2,0.2,0,0.0,266,24.1,59,5.3
1400000US25027732002,25027732002,"Census Tract 7320.02, Worcester County, Massachusetts",1673,100.0,1592,95.2,81,4.8,1592,100.0,736,46.2,575,36.1,161,10.1,856,53.8,81,100.0,28,34.6,4,4.9,19,23.5,3,3.7,6,7.4,0,0.0,21,25.9,1592,100.0,736,46.2,674,42.3,553,34.7,66,4.1,2,0.1,43,2.7,1,0.1,2,0.1,7,0.4,62,3.9,41,2.6,1,0.1,1,0.1,0,0.0,0,0.0,14,0.9,5,0.3,856,53.8,765,48.1,584,36.7,62,3.9,1,0.1,88,5.5,0,0.0,7,0.4,23,1.4,91,5.7,57,3.6,7,0.4,0,0.0,0,0.0,0,0.0,21,1.3,6,0.4
1400000US25027732201,25027732201,"Census Tract 7322.01, Worcester County, Massachusetts",1510,100.0,1427,94.5,83,5.5,1427,100.0,581,40.7,364,25.5,217,15.2,846,59.3,83,100.0,44,53.0,1,1.2,4,4.8,4,4.8,5,6.0,0,0.0,25,30.1,1427,100.0,581,40.7,560,39.2,514,36.0,16,1.1,1,0.1,21,1.5,0,0.0,1,0.1,7,0.5,21,1.5,10,0.7,3,0.2,0,0.0,0,0.0,0,0.0,6,0.4,2,0.1,846,59.3,773,54.2,560,39.2,87,6.1,0,0.0,87,6.1,0,0.0,27,1.9,12,0.8,73,5.1,43,3.0,5,0.4,1,0.1,0,0.0,0,0.0,19,1.3,5,0.4
1400000US25027732202,25027732202,"Census Tract 7322.02, Worcester County, Massachusetts",1372,100.0,1283,93.5,89,6.5,1283,100.0,732,57.1,538,41.9,194,15.1,551,42.9,89,100.0,27,30.3,3,3.4,12,13.5,4,4.5,5,5.6,0,0.0,38,42.7,1283,100.0,732,57.1,695,54.2,627,48.9,26,2.0,1,0.1,32,2.5,0,0.0,2,0.2,7,0.5,37,2.9,13,1.0,2,0.2,4,0.3,0,0.0,0,0.0,15,1.2,3,0.2,551,42.9,480,37.4,400,31.2,42,3.3,0,0.0,10,0.8,2,0.2,15,1.2,11,0.9,71,5.5,26,2.0,7,0.5,1,0.1,0,0.0,0,0.0,33,2.6,4,0.3
1400000US25027732203,25027732203,"Census Tract 7322.03, Worcester County, Massachusetts",1262,100.0,1132,89.7,130,10.3,1132,100.0,325,28.7,257,22.7,68,6.0,807,71.3,130,100.0,95,73.1,1,0.8,9,6.9,1,0.8,3,2.3,0,0.0,21,16.2,1132,100.0,325,28.7,286,25.3,245,21.6,25,2.2,0,0.0,10,0.9,0,0.0,1,0.1,5,0.4,39,3.4,20,1.8,4,0.4,0,0.0,0,0.0,0,0.0,13,1.1,2,0.2,807,71.3,681,60.2,470,41.5,78,6.9,3,0.3,101,8.9,1,0.1,6,0.5,22,1.9,126,11.1,70,6.2,5,0.4,2,0.2,0,0.0,1,0.1,42,3.7,6,0.5
1400000US25027732301,25027732301,"Census Tract 7323.01, Worcester County, Massachusetts",1827,100.0,1708,93.5,119,6.5,1708,100.0,1217,71.3,934,54.7,283,16.6,491,28.7,119,100.0,38,31.9,1,0.8,29,24.4,6,5.0,10,8.4,0,0.0,35,29.4,1708,100.0,1217,71.3,1175,68.8,1049,61.4,61,3.6,1,0.1,51,3.0,0,0.0,3,0.2,10,0.6,42,2.5,24,1.4,2,0.1,0,0.0,0,0.0,0,0.0,11,0.6,5,0.3,491,28.7,450,26.3,398,23.3,26,1.5,0,0.0,19,1.1,0,0.0,2,0.1,5,0.3,41,2.4,25,1.5,0,0.0,0,0.0,0,0.0,0,0.0,13,0.8,3,0.2
1400000US25027732302,25027732302,"Census Tract 7323.02, Worcester County, Massachusetts",1716,100.0,1560,90.9,156,9.1,1560,100.0,638,40.9,465,29.8,173,11.1,922,59.1,156,100.0,90,57.7,0,0.0,18,11.5,3,1.9,7,4.5,0,0.0,38,24.4,1560,100.0,638,40.9,594,38.1,533,34.2,34,2.2,0,0.0,20,1.3,0,0.0,3,0.2,4,0.3,44,2.8,23,1.5,3,0.2,0,0.0,0,0.0,0,0.0,14,0.9,4,0.3,922,59.1,769,49.3,601,38.5,114,7.3,0,0.0,18,1.2,0,0.0,8,0.5,28,1.8,153,9.8,73,4.7,8,0.5,0,0.0,0,0.0,0,0.0,60,3.8,12,0.8
